Row.names	B8011	B8012	B8013	LF11	LF12	LF13	B8021	B8022	B8023	LF21	LF22	LF23	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	classification
56	alpha-D-glucosamine 1-phosphate	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	6.33841623739799e-05	8.06733415606757e-05	7.12063958253949e-05	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	0.000273832520345579	0.000252820477983673	0.000255191303215636	0.0350536017467672	-0.0932545566998146	0.0716381868616414	-0.015047082116614	0.0461228776505703	0.00773743499154194	-0.0177013308962462	0.012613673626706	-0.0298940156036814	-0.00105535654611236	-0.0268533472078442	0.000395688611751052	others
57	Aminooxyacetic acid	0.000559686124255377	0.000489295754812443	0.00044457663966476	0.000300977857230929	0.000362969876687494	0.000422699498168391	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	0.000532802777569851	0.000584831100436405	0.000687915310809972	0.0363711389208843	-0.00386855129840916	0.126661630998382	-0.0172895691092755	-0.0417286866994242	0.0491638792838672	0.0431934493234784	-0.0188939007633526	0.0298456133240827	-0.0962397296998751	-0.0780304984895878	-0.0336506938421009	others
58	Anandamide 2	0.000470995421506869	0.000435321672743043	0.000349031946676215	0.000253397593330841	0.000316113833092568	0.000171248722050729	0.000305897582637399	0.000364840765862966	0.000310312751054665	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	-0.0361952045217583	0.10224714370813	-0.0426041088886739	-0.0273099802632262	0.0437505128713164	-0.00631293907467938	0.0601021998497773	0.0781803160310533	0.0993240874368463	-0.0623220268698693	0.0896852299738053	0.0391622731784755	others
59	androsterone 1	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	4.20643006469433e-12	3.9072764529713e-12	4.32695548518102e-12	0.000346868804657918	0.000284743630899398	0.000315917579451594	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	-0.0625092281989576	-0.0238109382306347	-0.105266336582128	-0.0107130985136019	-0.00951924162199818	-0.0455594623448455	0.0302215944868749	-0.0245424415465234	-0.04418336397216	-0.0138871810539788	-0.0136676402740766	-0.0146605531459192	others
60	Arachidic acid	0.000481273598858813	0.000425959815138866	0.000386140066880987	0.000400521758576471	0.000408797138299629	0.000426355399108242	0.00049440318501025	0.000594831381213321	0.000538602003242897	0.000461071971938778	0.000316128403807707	0.000351622434155765	-0.0526773171637536	0.0148905863933212	-0.0901479998001226	-0.106545821467653	0.149599090378018	0.16149639474549	-0.157024507573956	-0.0134311167771085	0.0852412979346737	-0.0471309741857287	-0.0777029724309741	0.0813783682829015	long chain carbon organic acids
61	arginine	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	4.20643006469433e-12	3.9072764529713e-12	4.32695548518102e-12	0.00136152747439394	0.00140246421569687	0.00154817315378773	0.00079707049872991	0.0010428068454411	0.00130024585867367	-0.055239384020518	-0.0917052503077109	-0.0445400014656514	-0.0133774282608852	-0.051725964315568	-0.00658799826488118	0.0568557922306724	0.00937738600588734	0.0671261865496068	-0.00263171929341719	-0.0397886898043117	0.0489834035459801	amino acids and amides
62	ascorbate	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	0.000488255354564402	0.000457558721547905	0.000504475047434031	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	0.0932539324196141	0.0287190326193383	-0.0481906554157123	0.00653568142345732	-0.0212462356137623	0.00441449151388689	-0.0073235198014087	-0.00219120491204415	-0.005004726972789	-0.000398771623027146	0.00324311111798759	-0.0014314733469777	esters
63	Atrazine-2-hydroxy 3	0.00178553282560681	0.0014940838181822	0.00148954355224826	4.20643006469433e-12	3.9072764529713e-12	4.32695548518102e-12	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	0.00102984707083124	0.000919559567636213	0.000944047736369303	-0.0336902813269638	0.0342794770062882	0.123747516700029	-0.0240211727297222	0.0171100902302848	0.00780462526209572	-0.0207682873549475	-0.0326506689741458	0.0171285728174062	-0.0131461955229071	-0.0229440914506977	0.00101645644731628	sugar alcohols
64	azelaic acid	0.00605964185243199	0.00602071343825814	0.00606077137269244	0.00766722438207668	0.00812892826670838	0.00706398865823243	0.00619277197115398	0.00585316253671908	0.006972154448617	0.00841675359054713	0.00807861493312931	0.00770545536199023	0.0678976823698095	-0.0737816316995625	0.0268768384420104	-0.00864685274225725	0.166441410133497	-0.0890184404873873	0.0699994945778557	-0.0641198034684911	0.0597600061758755	0.130767553812798	0.0675685941373332	0.114227580219697	long chain carbon organic acids
65	Behenic acid	0.00045616985855018	0.000517408680052757	0.000236025078599213	0.000352588621464686	0.000560598399748242	0.000483730062970621	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	0.0529561208073907	0.094697804568552	0.0130289968363733	-0.00348917187818792	0.0537167283065368	0.064476786467895	0.0952282250976139	-0.0231479587210951	0.0381909962181868	-0.237359163473586	0.0815084500943649	-0.00430572746186432	long chain carbon organic acids
66	Benzylamine	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	6.68433159312512e-05	6.5523494463959e-05	6.03963975524111e-05	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	0.0931116819502588	0.0289082615626028	-0.0480173601830319	0.00556119743235625	0.00272154190516647	-0.0227543968129892	0.0115031018877635	0.0325135115227972	0.0161307474167971	0.014764669275662	0.0174591861704123	-0.0271552577564452	others
67	Benzylsuccinic acid	0.00356275657461234	0.00386494336000122	0.00413872963100508	0.00277755363668537	0.00306012055888602	0.00278490402967399	0.00105020701003207	0.00108709931036412	0.000725012847739815	0.00214360390349278	0.00201932188711694	0.00229560249908181	0.0311630217407336	0.0827316091202063	0.0871806678123369	0.0527784899004711	0.0102698096553085	0.0126409898990424	0.0024563018427222	0.0602869918445444	-0.0115778948651399	-4.45798942514786e-05	-0.0726380687053079	-0.0671578600800514	others
68	beta-Alanine 2	0.000221316287400101	0.000756849993053562	0.000813082754792805	4.20643006469433e-12	3.9072764529713e-12	4.32695548518102e-12	0.000870734247278304	0.00104116726430195	0.000943371742699506	0.0006560960087572	0.000836577069220835	0.000913429267846146	-0.0852044687355066	-0.0533162054611157	0.00808240501361501	0.107235051018265	-0.0409488854968437	0.033808292010277	-0.00662343550850206	0.0745093124028726	0.0379442212162312	0.0248442669007266	-0.00211817190021542	0.0101015523180416	amino acids and amides
69	beta-Glutamic acid 1	0.000918913307285641	0.00105459060243104	0.00105848768195937	0.000348750220379212	0.000357173353923982	0.000336646309892712	0.000825563367915014	0.000752801936700388	0.00074248147939485	0.000360448420670967	0.00035688148772801	0.000353588279570255	-0.0789646194052738	0.0746804842312125	0.00568656718648003	0.0503944645798408	-0.00206162810682076	-0.0210011178987538	-0.00175532317294106	-0.00583373634926448	-0.0240511453640972	-0.0244778644192228	-0.00765490198611189	-0.0744198576402879	amino acids and amides
70	beta-Mannosylglycerate 2	0.0021551714567045	0.00175819276716546	0.00191249009380266	0.00164161862237872	0.00134608904341032	0.00121983840660193	0.00156043328363646	0.00128925810641741	0.00131075364244066	0.001646009999982	0.00144260791105632	0.00133112459308465	-0.029916840177381	0.0722084886030482	0.0745824631515526	-0.0949743049980339	0.0596086654536409	-0.221463554696758	-0.1273793458292	-0.0122740954726265	-0.0778188628766003	0.112297585584864	-0.00517912580676686	0.105771386161617	esters
71	Biuret 3	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	7.47740182209044e-05	8.69854333594336e-05	7.24151654558241e-05	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	0.09274060850298	0.028883338885265	-0.0477228608173552	0.00661328034272061	0.0263814195401987	-0.00534621624283372	0.0544636121636246	0.0441969650506755	0.00321109753892332	0.010051230935403	0.00985286818504618	-0.0172322844387626	others
72	caffeic acid	9.28805510274031e-05	6.53260095844722e-05	7.92560268446914e-05	8.16526544935069e-05	9.99000291865932e-05	7.50329518895812e-05	7.58213584726247e-05	5.69820488694977e-05	7.36877910949268e-05	4.6158023748218e-05	4.35747706927883e-05	4.97006136486137e-05	0.0251549121257588	0.0920285374958563	-0.044824897365009	-0.0694289728331816	0.0618601735179572	-0.128579037157886	0.235052051374741	-0.0200489360995103	0.00041587003776795	0.121712565889342	-0.150866044511627	0.0602592740458132	others
73	canavanine degr prod	0.00142522682066417	0.0017530155757793	0.00180014381720678	0.000994601311320895	0.00102796477201347	0.00093931939449824	0.00242024581438877	0.00215572893339443	0.0022404325525101	0.00112936672167646	0.00142983896930271	0.00149080202836901	-0.0920348377837481	-0.00541424758418698	-0.0506242251385875	0.0592317093129861	-0.0620678644426754	-0.0649049465122647	0.0746964766460416	0.0254011641414629	-0.0246016734679395	-0.0248260987486225	-0.0132544880445126	-0.0484951035348227	others
74	Capric Acid	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	6.38130499833761e-05	4.5400098613914e-05	5.086436125502e-05	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	0.0920779318955262	0.0284423322254157	-0.0476648904246247	0.00343730694365079	-0.0386718569868637	-0.0567923826006258	-0.0660009294956754	0.0135624694613279	0.0414937261810202	0.0245265074228049	0.0324053933607957	0.0125263561504573	long chain carbon organic acids
75	carbamoyl-aspartic acid 1	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	0.000144222161763287	0.000122105116434317	0.000191756751614382	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	0.0914303187507122	0.0276927506062337	-0.0474448070826482	0.00838644857746243	-0.068008221134794	0.0595538934030373	-0.0433338669850805	-0.0714058464788235	-0.0478401763251914	-0.0310282777237487	-0.0256757994927655	0.032068485368315	amino acids and amides
76	Carbobenzyloxy-L-leucine	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	4.20643006469433e-12	3.9072764529713e-12	4.32695548518102e-12	0.000842868880791987	0.000757798227952336	0.000889005841351156	0.000488176805947474	0.000462576419358389	0.000458534913200653	-0.0600085508900361	-0.0807636385801919	-0.0615435888910014	-0.0187021738876709	0.0146218933073421	-0.0275849217940694	0.0145290142149039	-0.0406406589538731	-0.0125453426564316	0.0152392508525471	-0.0088072853103788	0.00995848303579532	amino acids and amides
77	cellobiose 2	0.00100799916801168	0.000559603798550482	0.000877312344378435	0.000609991598535279	0.000821192807881469	0.000866213430599207	0.000853560165458165	0.000898650821389879	0.00066350140024803	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	-0.0119678267101407	0.0937991245684635	-0.0732262331433196	-0.0527915542650812	-0.0461281920743022	0.0781119784892473	0.0661194716123388	0.039341077689734	-0.123228760544988	0.0888696926937755	-0.102361764204648	0.0410202695869657	sugars
78	Cetadiol 2	0.000238795481544838	0.00020711460375582	0.000191438262728998	0.000139058091623635	0.000211042629016932	0.000255550713556357	0.000166123755981146	0.000242625010855885	0.00029393507796188	0.000418157341936241	0.000578573961977625	0.00049468306174033	-0.000387016908253288	-0.0942558669550154	0.0711526921890584	-0.0222258510405109	-0.0602988982939342	0.126696391334007	0.113246618430134	-0.0762679845618833	0.0394120572074332	0.041092055389177	0.15322159789656	0.0358024869023899	alcohols
79	cis-sinapinic acid	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	5.02687405794865e-05	0.00017242585537111	0.000160108538131627	8.12364996115301e-06	4.45385186024161e-05	5.94088348911455e-05	0.000113326155435805	7.077381541114e-06	5.95701708135849e-06	0.070610959385667	-0.0081343748290868	-0.0496203437151587	-0.00816431065935111	0.253544704429393	0.24048327313899	0.04604978226385	-0.11084620282479	-0.0980550457045878	0.0273713382222908	-0.126743274684948	0.00635631705436442	others
80	Citraconic acid 2	0.000300770880559894	0.000291105508067286	0.000282527194084636	0.000245358264191197	0.000195377580168956	0.000143135583602856	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	0.000486940492729557	0.000411120517400001	0.000445766828377617	0.0274755648221616	-0.0280359845869168	0.126593542502056	-0.010723076101139	0.059717087901644	-0.0518679027821155	-0.0719761190134283	0.0260553149258587	0.0488186183690835	0.00293597216146407	-0.0339997114542299	0.00959790451643098	esters
81	Citramalic acid	0.00066368263586117	0.000596971139101863	0.000594485418929416	0.000590547552231292	0.000573947629286201	0.000569802004271373	0.000932367619382343	0.000913652944342355	0.000845886396065314	0.000849493749467337	0.00088296344200917	0.000932594111063957	-0.0552675945319876	-0.0961128902231468	-0.0153394174856582	-0.059166306276261	-0.0494765063919335	-0.0319199127747249	0.012071221594555	0.0806526584304654	-0.032815188011163	-0.057895767234432	-0.0531684948781827	-0.08685343240914	short chain carbon organic acids
82	citric acid	0.00108693447014155	0.000959959635616502	0.000853027976263782	4.20643006469433e-12	3.9072764529713e-12	4.32695548518102e-12	0.000472676973025204	0.000615301409212667	0.000513066279650642	0.000271548123671941	0.000356268170157632	0.000272455895578765	-0.0820652485919787	0.0572188431543156	0.0466758751686332	-0.0313410139780934	-0.0153843322467615	0.0410368380028633	-0.00166278227828154	-0.0061921960494046	0.047969556183035	-0.0350884349861467	0.0865652987374814	0.0310132381684008	short chain carbon organic acids
83	conduritol b epoxide 2	0.000911809128715426	0.000686622315682843	0.000601887989646818	0.00642822995511721	0.00475544997376509	0.00537751769027534	0.000537952824076381	0.000459226717755076	0.000571672424158396	0.00112337770378909	0.00102026999452323	0.000957936083963168	0.0955171589045258	0.0237601787350763	-0.0381201271641279	-0.0071910256624807	-0.033971680741857	-0.0549025691540334	-0.0706597004272815	-0.00356534412474187	0.0367794957184693	0.0177813098722605	0.0332580990233694	-0.0198417907146875	others
84	creatine	0.00125311186002237	0.00103445620596575	0.00106041309607816	0.00282187814474754	0.00305005324620473	0.00264188742869306	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	0.000324256672245949	0.00034023260996394	0.0004203286830035	0.0887921297532599	0.0592607397436099	-0.00992479809349949	-0.000403172054975492	0.0112551450264638	-0.0127684079487882	0.0441401120009479	0.0348591249350256	0.0273883988017297	0.00817660685309856	-0.000603426008432058	0.00280415773936372	others
85	Cumic Acid	0.000622547778123474	0.000576790269032605	0.000735109129207919	0.000326902325486154	0.000254710874230384	0.000352207776926572	0.000761669729694938	0.000831565453615065	0.000797112897386816	0.000397113687012162	0.000571307675084986	0.000682596047049144	-0.0941709214298689	-0.0110690139689507	-0.0164044205529241	0.0202622440944209	-0.180535569790186	0.028397696198452	0.0465453985754835	0.0404105492155424	0.0717674989542812	0.103882652902924	-0.108592975970654	-0.0756119656172164	others
86	cyclohexylamine	0.0112727091275125	0.0125836629575292	0.0145343805911172	0.012457092858775	0.011637528540967	0.0103308032271529	0.00564579515276108	0.007497900736368	0.00689950989723734	0.0722685572763523	0.0905595482746981	0.098571278845641	0.0103974283586229	-0.0911832422138807	0.0870768471409897	-0.000752477923297469	-0.0487037409882094	-0.00760762874985523	0.0313727349801034	0.0450662591659045	0.0330124255845636	-0.00817850502941856	-0.0220931586392219	0.00842851153345828	others
87	cyclohexylsulfamic acid 1	0.000223040798117333	0.000169770670161496	0.000180737412422313	4.40234538624348e-05	4.88612031687205e-05	4.96971044355156e-05	0.000318856314080116	0.000309267701849292	0.000259092948219604	0.000194041181817673	0.00021713815829029	0.000195277544952515	-0.0951387686486593	-0.0352769171426987	-0.0146514557330631	-0.0584173314202257	-0.0311139762052985	-0.00445257851271548	0.00744602651364271	0.0493559995676945	-0.10005138791908	-0.0160254928765124	0.0190426317537088	0.0642552413095457	others
88	cytidine-monophosphate degr prod	0.00135315524921577	0.00118490400237253	0.00107279714475987	0.00028300443776758	0.000303469407849388	0.000381016607604308	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	-0.0133963490720962	0.104742650886943	0.0630815005010515	-0.0118912059567809	-0.013694664868514	0.0257408636892517	0.00629641492422865	-0.0501417817260052	0.0284591112907874	-0.0586393918950669	0.00918054924408794	-0.0300174590691952	others
89	D-alanyl-D-alanine 2	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	0.000514345459416284	0.00050013484001271	0.000448113235148145	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	0.000363820522003357	0.000363719890627767	0.00037693628579526	0.0955053238717981	-0.0423424442037102	0.0128181932602552	-0.00520430441849429	0.0156611677768515	-0.0303904246114582	-0.00183555203679458	0.0470015877498233	0.0139550531395105	0.0131248875590623	0.00246298778879296	0.0228062564340327	amino acids and amides
90	D-Altrose 1	0.00536482413285957	0.00427289993904424	0.00470579235410026	0.00109897676450948	0.00169631616238178	0.00162695919481885	0.000488248806600726	0.000355423256098135	0.000453428423258343	0.000706131681797881	0.000513543054025115	0.000537105126600159	-0.0161234583452342	0.101643844299642	0.0683844873754844	-0.0153769524672674	0.00592194430223797	0.0297457068207496	0.035603630327097	-0.0445070720777588	-0.00910479420127235	0.0185247263850806	-0.0467358680187881	-0.0210042356457146	others
91	D-erythronolactone 1	0.000252059587242173	0.000204791667985838	0.00021679857390484	5.65044639777861e-05	6.0562249724181e-05	4.9179717387286e-05	0.000172552512800741	0.000189138119259844	0.000120170263758721	0.000133589166797084	0.000160187780075848	0.00015901375680513	-0.0844855112249295	0.0275504605577551	0.0624497558422614	-0.0539398870473118	-0.0591452954929976	0.0162954888106757	0.00576243956989017	0.130048446115348	-0.0556317236427233	-0.0277607065255638	0.0019490440915388	0.054836705264258	esters
92	d-Glucoheptose 2	0.00115231487620099	0.000765177073858349	0.000737202718185888	0.0026243105416754	0.00149015878939217	0.00197243957712746	0.0007998522298458	0.000769863560861622	0.000718070342031828	0.000886346451597452	0.000663662096203423	0.000671216754180135	0.0829180244770182	0.0377623245442763	-0.0395965401859921	-0.057087322827505	-0.0701962815058024	-0.114415444005954	-0.202171586626369	-0.0276487028043065	0.0663677057259645	0.0266835975691029	0.0350027446293056	-0.00397168341879243	sugars
93	D-Glyceric acid	0.00525427725596217	0.00534755330265537	0.00573493440659516	0.001571147782114	0.00147331668523457	0.00149385252911957	0.00297888994248431	0.00290986523701134	0.00267850141577498	0.001161159929154	0.00115638100226506	0.00121031794119488	-0.0608374198581441	0.0925076129055401	0.0299966656158001	0.0302256181932047	-0.0187779911915947	-0.00231618209600869	-0.0099591808777725	-0.00191068839786212	-0.00354075380134784	0.0183426669674436	-0.0245938756025338	0.0364712951075911	short chain carbon organic acids
94	Dehydroabietic Acid	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	0.000460816836490981	0.000517109201570971	0.000563071018280358	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	0.0929418365046537	0.028575854729608	-0.0479764200216387	0.00835051828570703	-0.00968277967323839	0.0414564880402325	0.0294029575931165	-0.0110421064928829	-0.03311496611186	-0.0153995689077801	-0.0144341745654265	0.0252561560190914	others
95	Dehydroascorbic Acid 1	0.000739804673404354	0.0006215550906931	0.000555975007184372	4.20643006469433e-12	3.9072764529713e-12	4.32695548518102e-12	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	0.000545934740538686	0.000386604638587874	0.000416134204492727	-0.0315195241614672	0.0243040809365537	0.125830278353508	-0.0374803363620645	0.058609219735283	0.0106438382089775	-0.0525975785218024	-0.0466972664214039	0.0180892892546877	-0.050593909593282	-0.0348561416499083	-0.00536838333186182	others
96	Digalacturonic acid 2	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	0.000298863789609015	0.000230663861697241	0.000217020122564071	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	0.0919816708148561	0.0286065163811028	-0.0475182584380239	0.00293968541657221	-0.0156445743604395	-0.0734027126150495	-0.0426619192838944	0.0420779636055927	0.0545477613182051	0.0348747919859616	0.0414251756789862	-0.0257406704192572	others
97	Diglycerol 1	0.00108403469971856	0.000971367257013493	0.000955921303501559	0.000620905669284016	0.000592712019684032	0.000532058746099171	0.000420979062428608	0.000253849979865704	0.000185249125908449	0.000262457594417935	0.000264700810908689	0.000281390527871573	0.000206475193588091	0.109400334633786	0.0528009102961821	-0.0110716019187014	-0.017274438060476	-0.0683971864962548	0.00714445361828628	0.0239330917633964	-0.0430821648785017	-0.0706970019190272	-0.0220812745045127	0.00352699229394763	esters
98	Diglycerol 2	0.00440970386621281	0.00407875456549097	0.00400352256020015	0.00291517691922037	0.00288520490490627	0.00245003292250036	0.00234415024397028	0.00218539267494592	0.00218502293353391	0.00120812507515104	0.00106450178629474	0.00105246694543759	-0.0132304332465512	0.118173189843095	0.00956678897662537	-0.0063724930099088	0.0169729610173128	-0.0438662492072874	0.0120442647241621	0.00407036744354436	0.0373099046823138	-0.0088003535576133	0.0175795952978039	-0.00580705570779344	esters
99	Dihydroxyacetone	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	0.00927794099178889	0.00947861908444037	0.00919412145395883	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	0.000273042968789918	0.000345807753910646	0.000268178439810253	0.0944457362186121	0.0260706298946375	-0.0459751798218738	0.00608593257749526	-0.000787243903277215	-0.00316631386832201	0.0179068599316184	0.0199833712660185	-0.0006470249567285	0.00660706116846996	0.0113777483170921	-0.020014616260895	sugars
100	Dioctyl phthalate	0.00311191904793202	0.00148563230084651	0.00139711990284439	0.00306293575904702	0.00292233798800098	0.00315633956792135	0.00192034430153617	0.00201774769048975	0.0017498679901617	0.0127465165061074	0.0109072412470293	0.0130949835797861	0.0180753368280932	-0.0938842139707295	0.0784445818225607	-0.0462872119516342	0.024700760226242	0.00239243497431179	-0.0335919798009937	0.0127411968453628	0.0133766812271307	-0.0342381550157402	-0.110944551100454	-0.00240281739355951	esters
101	DL-Anabasine 1	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	0.000102654127322517	9.94614569411294e-05	0.000111043303332568	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	0.093229058343612	0.0286809416570394	-0.0481753025825963	0.00700886302920663	-0.0208964695969794	0.0146705847021324	-0.00117061485492327	-0.00711561582739806	-0.0128337113881171	-0.00491651002014294	-0.00175928704349911	-0.0112565325530629	others
102	DL-dihydrosphingosine 1	0.00168619863591535	0.00135666518910199	0.00143511215298804	4.20643006469433e-12	3.9072764529713e-12	4.32695548518102e-12	0.00362215719365459	0.00317537558521099	0.00341074735455354	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	-0.0833940834651147	0.0173702219499659	-0.0773724052909331	-0.0188724162406658	-0.015040354684342	-0.0307272295467398	0.0293761054080117	-0.032715784525702	-0.0214723984033264	-0.00174716299877963	-0.0134037842467613	-0.0420483395020958	alcohols
103	Dodecanol	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	4.20643006469433e-12	3.9072764529713e-12	4.32695548518102e-12	6.32097427312478e-05	8.29322038195656e-05	6.4606163161638e-05	6.45506729069507e-12	9.72485722133609e-12	9.30551281141979e-12	-0.0623184244928246	-0.023400521187277	-0.104722331400021	-0.0180261980764853	-0.0132273365891473	0.0531011435904418	-0.01849298463101	0.0731797328935047	0.0137967183853162	0.019759934845215	0.0299844425884784	0.0303106097882256	alcohols
104	Elaidic acid	7.15174627712008e-05	5.90051527877032e-05	6.05551591966963e-05	0.000119644558763337	0.000127392786770806	0.000108490819310993	6.87181416580339e-05	9.09954440703187e-05	6.28948740707162e-05	0.000148386911520821	9.18380603745556e-05	0.000150894957431525	0.0660415368957233	-0.0662705253549426	0.021219986148514	-0.0540797059451971	0.108276590204383	0.0320208953196446	-0.0814241432304311	0.176569663194556	0.110362394979072	-0.06685212614807	-0.344876828911311	0.0474003147213403	long chain carbon organic acids
105	Erythrose 1	0.00422943187390678	0.00415686256025625	0.00399393328590906	0.0171107789192863	0.0169733477763124	0.0152447401231611	0.000865674280221599	0.000892735611943646	0.000914808269127378	0.0207252200641124	0.0227128411727625	0.0203031598001553	0.0758149256570059	-0.0622875667778621	0.0586911361592006	-0.00844882464387708	0.0173536964847135	-0.0206159295070786	-0.001469473212489	0.0326976237181193	-0.0151328271586204	0.0226797842211297	0.0614005819571079	-0.00919201092390631	sugars
106	Erythrose 2	0.00102028273419011	0.00125702661169966	0.00126516458264696	0.00314174719717905	0.00317463905729355	0.00296949018094702	0.00028236728455851	0.00027817022440653	0.000266311861185149	0.00346817022690784	0.00377771610095363	0.00347160784136112	0.0807912977389695	-0.049318386205452	0.0632931321519344	0.0109734228090664	0.0133386956030217	-0.0118523676442701	-0.00143601672816562	0.0325103730133125	-0.0191854985906664	0.0169632024221653	0.0457518070806543	-0.0548869068052767	sugars
107	Ethanolamine	0.0182232601331861	0.016067833925442	0.0185044763819513	0.00968126212957341	0.00957735596040696	0.0097199605174158	0.0173795440491128	0.0192524734890103	0.0155762385333138	0.0114652935130789	0.0140874286570703	0.0135527906157746	-0.0953789483278978	0.0277414837473769	0.0054801277468909	-0.0228060040410298	-0.107708223641859	0.0464241362970209	0.0163679349874931	0.130175935482456	-0.0529167522646873	0.0881888933914602	0.0106115596812006	-0.0618791017682663	others
108	flavin adenine degrad product	0.00196468127265376	0.00197430703218588	0.00170943626946228	0.000110387215734161	0.000173695005186735	9.11975316137437e-05	0.00108237667174746	0.00107999265250939	0.000920925999097903	0.00106413423228693	0.00103116347811199	0.000893520942071241	-0.0807525659521081	0.0388752329693881	0.0712130344071902	-0.0119165831385649	0.0292321257513473	0.00661007146186325	-0.0196733418861888	-0.0036716892180933	-0.0125917632627899	-0.0839059237762223	0.0599263129586043	0.0278257214363129	nucleotides
109	fructose-6-phosphate	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	4.79809999762763e-05	4.58881721447604e-05	4.78945640116769e-05	2.78815286473643e-05	4.8973523960491e-05	5.67603302666984e-05	5.43291513129425e-05	3.63619413402956e-05	5.51992039468304e-05	0.0397590188598575	-0.088613371701129	-0.0619826706243878	-0.0174398541753501	0.0508406300181537	0.0773908100123367	-0.0424763148242397	-0.0232866297155149	0.2039175913629	0.0717184056599374	-0.120494030742093	-0.0624403332250985	others
110	fructose 1	0.125958045767108	0.107075707195481	0.099162697246337	0.0726837957152909	0.0745355176910507	0.0588121671338745	0.00693355628443299	0.0183178935922003	0.0149220598316901	0.0354650990471794	0.032843663531289	0.029694371080426	0.0184817820035986	0.100122629514696	0.0689442891765421	-0.0276156858704244	0.0298376971877085	0.00235832376056634	0.00593426315587088	0.00941449437869819	0.0874659091586494	-0.0035944297035557	0.0569641557404116	0.0153226855644284	sugars
111	Fructose 2,6-biphosphate degr prod 1	1.31288262714345e-11	1.0634691983621e-11	1.13264317871524e-11	6.85322691115371e-05	0.000141263368113161	0.000127192981022039	1.51331095952464e-11	1.9201734250375e-11	1.44821993900209e-11	0.000120326153052114	0.000133409500754891	9.26906963159642e-05	0.0821986364436715	-0.0569870555285643	0.0291035864360879	-0.00445438777897009	0.0725844828936441	0.0979135132857113	0.0987982011665174	-0.00939286327130317	-0.144404111069676	0.00571395879219862	0.0683030781664484	0.0172297980360571	sugars
